DateUTC,TimeUTC,SUM_of_MNOZSTVO
2013-09-05,480,147600.43805
2013-09-05,510,148944.00351
2013-09-05,540,151760.08446
2013-09-05,570,153920.8361
2013-09-05,600,154813.47531
2013-09-05,630,156143.05263
2013-09-05,660,155137.90027
2013-09-05,690,155607.26709
2013-09-05,720,159003.49386
2013-09-05,750,159907.70879
2013-09-05,780,159105.20594
2013-09-05,810,157657.67051
2013-09-05,840,157277.67764
2013-09-05,870,156130.78929
2013-09-05,900,153475.02665
2013-09-05,930,150818.72471
2013-09-05,960,147313.06451
2013-09-05,990,143586.21431
2013-09-05,1020,142316.4427
2013-09-05,1050,140556.53588
2013-09-05,1080,137509.86393
2013-09-05,1110,135350.96932
2013-09-05,1140,131514.26436
2013-09-05,1170,130962.12424
2013-09-05,1200,129732.15817
2013-09-05,1230,126602.01519
2013-09-05,1260,120574.57787
2013-09-05,1290,114478.37237
2013-09-05,1320,112481.76464
2013-09-05,1350,110964.23664
2013-09-05,1380,107655.85171
2013-09-05,1410,103693.12607
2013-09-06,0,101201.2181
2013-09-06,30,99166.133795
2013-09-06,60,100352.08871
2013-09-06,90,99476.633314
2013-09-06,120,98803.299665
2013-09-06,150,99294.990453
2013-09-06,180,98730.753229
2013-09-06,210,97430.866473
2013-09-06,240,101217.56148
2013-09-06,270,104576.58149
2013-09-06,300,109316.11987
2013-09-06,330,113929.45174
2013-09-06,360,123381.62752
2013-09-06,390,129299.04277
2013-09-06,420,136370.31457
2013-09-06,450,140199.63542
2013-09-06,480,144575.50084
2013-09-06,510,146858.97922
2013-09-06,540,150695.0795
2013-09-06,570,151637.59656
2013-09-06,600,152898.60972
2013-09-06,630,153057.65065
2013-09-06,660,153065.0237
2013-09-06,690,153906.447
2013-09-06,720,156544.46429
2013-09-06,750,156988.28613
2013-09-06,780,156142.80573
2013-09-06,810,153008.85642
2013-09-06,840,153278.64566
2013-09-06,870,152329.91442
2013-09-06,900,150825.4193
2013-09-06,930,149070.84233
2013-09-06,960,145926.27268
2013-09-06,990,142853.37526
2013-09-06,1020,141554.7082
2013-09-06,1050,138446.71793
2013-09-06,1080,134367.18097
2013-09-06,1110,132729.89076
2013-09-06,1140,128919.57718
2013-09-06,1170,127964.55618
2013-09-06,1200,126289.45718
2013-09-06,1230,123210.63021
2013-09-06,1260,118221.90311
2013-09-06,1290,112480.94005
2013-09-06,1320,111272.43961
2013-09-06,1350,109150.06884
2013-09-06,1380,107519.39852
2013-09-06,1410,103277.04954
2013-09-07,0,100435.76523
2013-09-07,30,99918.698171
2013-09-07,60,99861.657259
2013-09-07,90,99558.031919
2013-09-07,120,99043.837724
2013-09-07,150,98366.585249
2013-09-07,180,98915.225241
2013-09-07,210,97356.267509
2013-09-07,240,100658.04365
2013-09-07,270,101848.40191
2013-09-07,300,102554.75671
2013-09-07,330,102086.05798
2013-09-07,360,103254.2806
2013-09-07,390,102137.21836
2013-09-07,420,104154.39445
2013-09-07,450,105008.03841
2013-09-07,480,107302.33226
2013-09-07,510,110688.80609
2013-09-07,540,112008.173
2013-09-07,570,112221.71808
2013-09-07,600,113661.23838
2013-09-07,630,113805.49813
2013-09-07,660,113791.36152
2013-09-07,690,115307.79476
2013-09-07,720,116315.15652
2013-09-07,750,117041.55993
2013-09-07,780,116470.99145
2013-09-07,810,115493.07565
2013-09-07,840,117093.2772
2013-09-07,870,116877.73277
2013-09-07,900,116928.69383
2013-09-07,930,115526.1981
2013-09-07,960,115198.87143
2013-09-07,990,114783.89341
2013-09-07,1020,114965.17102
2013-09-07,1050,114574.02743
2013-09-07,1080,114132.69702
2013-09-07,1110,112764.10799
2013-09-07,1140,111263.98917
2013-09-07,1170,111573.82472
2013-09-07,1200,110168.54557
2013-09-07,1230,109034.12825
2013-09-07,1260,103328.70753
2013-09-07,1290,99992.230291
2013-09-07,1320,98374.017687
2013-09-07,1350,96868.876196
2013-09-07,1380,94244.150717
2013-09-07,1410,91835.811282
2013-09-08,0,88654.179684
2013-09-08,30,86924.576864
2013-09-08,60,87136.173177
2013-09-08,90,87299.68942
2013-09-08,120,86657.636102
2013-09-08,150,86324.366219
2013-09-08,180,85824.096379
2013-09-08,210,85881.948521
2013-09-08,240,88245.156667
2013-09-08,270,89629.466751
2013-09-08,300,91975.650949
2013-09-08,330,91483.737868
2013-09-08,360,91752.697284
2013-09-08,390,92518.648396
2013-09-08,420,95294.640122
2013-09-08,450,96209.60545
2013-09-08,480,97779.4847
2013-09-08,510,99852.845592
2013-09-08,540,103133.30078
2013-09-08,570,104962.65185
2013-09-08,600,107024.82397
2013-09-08,630,109125.96644
2013-09-08,660,109149.16982
2013-09-08,690,110662.18804
2013-09-08,720,111616.1167
2013-09-08,750,106760.22946
2013-09-08,780,111996.96167
2013-09-08,810,110441.87359
2013-09-08,840,111873.94661
2013-09-08,870,111077.12007
2013-09-08,900,111138.57624
2013-09-08,930,110608.71117
2013-09-08,960,111137.63815
2013-09-08,990,110593.7466
2013-09-08,1020,110262.64951
2013-09-08,1050,109830.34379
2013-09-08,1080,109378.79933
2013-09-08,1110,109284.44606
2013-09-08,1140,109314.53423
2013-09-08,1170,110023.58101
2013-09-08,1200,108772.16473
2013-09-08,1230,106690.98739
2013-09-08,1260,101799.57559
2013-09-08,1290,97000.469297
2013-09-08,1320,90672.399197
2013-09-08,1350,89004.808187
2013-09-08,1380,85351.515515
2013-09-08,1410,81200.860818
2013-09-09,0,79523.220713
2013-09-09,30,78364.613441
2013-09-09,60,77369.38266
2013-09-09,90,78828.859651
2013-09-09,120,78677.852135
2013-09-09,150,79232.744342
2013-09-09,180,79815.250039
2013-09-09,210,82672.997171
2013-09-09,240,87128.124925
2013-09-09,270,91172.778694
2013-09-09,300,98402.900818
2013-09-09,330,106691.17745
2013-09-09,360,123513.10983
2013-09-09,390,128745.60008
2013-09-09,420,139408.26105
2013-09-09,450,147135.53541
2013-09-09,480,155331.2895
2013-09-09,510,158089.66656
2013-09-09,540,160019.29139
2013-09-09,570,161592.87256
2013-09-09,600,161592.12948
2013-09-09,630,161788.09378
2013-09-09,660,160746.64749
2013-09-09,690,161163.44166
2013-09-09,720,160683.26157
2013-09-09,750,160742.66851
2013-09-09,780,159649.25448
2013-09-09,810,156972.2991
2013-09-09,840,157099.85889
2013-09-09,870,155574.02884
2013-09-09,900,153533.00755
2013-09-09,930,149445.46922
2013-09-09,960,145354.01498
2013-09-09,990,142290.44999
2013-09-09,1020,140288.00406
2013-09-09,1050,137132.6225
2013-09-09,1080,134414.9521
2013-09-09,1110,133068.13758
2013-09-09,1140,131735.85606
2013-09-09,1170,130207.82158
2013-09-09,1200,128223.81434
2013-09-09,1230,124646.97093
2013-09-09,1260,119880.71409
2013-09-09,1290,113528.79356
2013-09-09,1320,111460.0425
2013-09-09,1350,109935.38016
2013-09-09,1380,107358.44332
2013-09-09,1410,104352.27951
2013-09-10,0,101557.80057
2013-09-10,30,99630.785682
2013-09-10,60,100416.97579
2013-09-10,90,99647.591477
2013-09-10,120,98234.481884
2013-09-10,150,98593.715831
2013-09-10,180,99204.41688
2013-09-10,210,98220.590063
2013-09-10,240,102535.43898
2013-09-10,270,104690.06232
2013-09-10,300,110271.63818
2013-09-10,330,115103.78979
2013-09-10,360,125052.27866
2013-09-10,390,131469.93346
2013-09-10,420,140429.48969
2013-09-10,450,146719.37672
2013-09-10,480,151337.94429
2013-09-10,510,152882.37698
2013-09-10,540,154915.16987
2013-09-10,570,156197.64004
2013-09-10,600,156646.13592
2013-09-10,630,156239.28813
2013-09-10,660,154987.66258
2013-09-10,690,156542.93548
2013-09-10,720,159211.25592
2013-09-10,750,157911.89454
2013-09-10,780,158642.09942
2013-09-10,810,157400.62693
2013-09-10,840,156782.83276
2013-09-10,870,155005.17847
2013-09-10,900,152381.90351
2013-09-10,930,149772.04699
2013-09-10,960,148051.12579
2013-09-10,990,143489.72872
2013-09-10,1020,141083.4798
2013-09-10,1050,138759.83209
2013-09-10,1080,135611.50359
2013-09-10,1110,134750.9999
2013-09-10,1140,134505.59932
2013-09-10,1170,131913.53042
2013-09-10,1200,130113.89388
2013-09-10,1230,127439.86152
2013-09-10,1260,121041.69073
2013-09-10,1290,116258.75157
2013-09-10,1320,112858.81972
2013-09-10,1350,111391.34463
2013-09-10,1380,108630.4646
2013-09-10,1410,105778.33544
2013-09-11,0,101939.41218
2013-09-11,30,100646.32756
2013-09-11,60,100116.66856
2013-09-11,90,99729.601245
2013-09-11,120,100033.49946
2013-09-11,150,99452.60059
2013-09-11,180,99172.070155
2013-09-11,210,97784.77635
2013-09-11,240,101700.71968
2013-09-11,270,104105.36549
2013-09-11,300,108783.90464
2013-09-11,330,114117.70049
2013-09-11,360,125769.56564
2013-09-11,390,131405.42075
2013-09-11,420,141663.86363
2013-09-11,450,146723.96264
2013-09-11,480,150348.96644
2013-09-11,510,151280.35211
2013-09-11,540,153866.62845
2013-09-11,570,154264.08514
2013-09-11,600,153472.82148
2013-09-11,630,154220.24579
2013-09-11,660,152939.28237
2013-09-11,690,154094.3233
2013-09-11,720,154604.35823
2013-09-11,750,154551.3814
2013-09-11,780,154164.78978
2013-09-11,810,150895.09887
2013-09-11,840,149313.47918
2013-09-11,870,147906.13631
2013-09-11,900,146811.13112
2013-09-11,930,143605.23259
2013-09-11,960,139087.22156
2013-09-11,990,136533.55702
2013-09-11,1020,134494.98446
2013-09-11,1050,133057.74151
2013-09-11,1080,130675.55573
2013-09-11,1110,129906.04862
2013-09-11,1140,129147.57618
2013-09-11,1170,127091.35886
2013-09-11,1200,125411.23325
2013-09-11,1230,122816.24193
2013-09-11,1260,117923.45918
2013-09-11,1290,114385.35579
2013-09-11,1320,110872.28253
2013-09-11,1350,109909.80866
2013-09-11,1380,108051.95665
2013-09-11,1410,103354.44154
2013-09-12,0,101897.27196
2013-09-12,30,99034.345836
2013-09-12,60,99686.966795
2013-09-12,90,99542.329053
2013-09-12,120,98818.836425
2013-09-12,150,98419.34864
2013-09-12,180,98389.54302
2013-09-12,210,98102.153103
2013-09-12,240,101028.94443
2013-09-12,270,103592.68268
2013-09-12,300,108558.01459
2013-09-12,330,113672.87676
2013-09-12,360,126168.37664
2013-09-12,390,131165.22954
2013-09-12,420,139639.26782
2013-09-12,450,145844.90824
2013-09-12,480,152229.73483
2013-09-12,510,151473.63874
2013-09-12,540,153481.68458
2013-09-12,570,154645.2197
2013-09-12,600,155641.22574
2013-09-12,630,154588.83789
2013-09-12,660,154918.22852
2013-09-12,690,154940.13841
2013-09-12,720,157272.59986
2013-09-12,750,157180.58833
2013-09-12,780,158520.8225
2013-09-12,810,152680.58016
2013-09-12,840,153927.24587
2013-09-12,870,152040.31256
2013-09-12,900,149788.91474
2013-09-12,930,146814.03949
2013-09-12,960,144838.98131
2013-09-12,990,141273.36727
2013-09-12,1020,139435.30831
2013-09-12,1050,136983.01532
2013-09-12,1080,132781.9809
2013-09-12,1110,131805.74077
2013-09-12,1140,130921.11644
2013-09-12,1170,129372.94089
2013-09-12,1200,126752.87667
2013-09-12,1230,124098.42303
2013-09-12,1260,119032.25708
2013-09-12,1290,114302.92874
2013-09-12,1320,113812.65684
2013-09-12,1350,110939.24971
2013-09-12,1380,108050.14458
2013-09-12,1410,105298.16152
2013-09-13,0,101480.65227
2013-09-13,30,99369.668968
2013-09-13,60,100647.4131
2013-09-13,90,99280.427387
2013-09-13,120,99359.604411
2013-09-13,150,99289.705003
2013-09-13,180,99098.427934
2013-09-13,210,98949.654943
2013-09-13,240,102965.28559
2013-09-13,270,105160.38767
2013-09-13,300,109964.00882
2013-09-13,330,114893.95117
2013-09-13,360,125436.35622
2013-09-13,390,130323.25242
2013-09-13,420,137215.01891
2013-09-13,450,142362.83869
2013-09-13,480,147161.84322
2013-09-13,510,150078.369
2013-09-13,540,152635.16295
2013-09-13,570,154242.10086
2013-09-13,600,153829.94246
2013-09-13,630,152509.60913
2013-09-13,660,152579.20155
2013-09-13,690,152830.061
2013-09-13,720,152904.63527
2013-09-13,750,152057.99888
2013-09-13,780,152702.71752
2013-09-13,810,148327.50492
2013-09-13,840,146255.67256
2013-09-13,870,144432.94677
2013-09-13,900,140927.82628
2013-09-13,930,139261.37334
2013-09-13,960,136063.0809
2013-09-13,990,133588.31543
2013-09-13,1020,132090.84324
2013-09-13,1050,130208.81223
2013-09-13,1080,127979.96132
2013-09-13,1110,127746.83011
2013-09-13,1140,127529.59127
2013-09-13,1170,126947.52221
2013-09-13,1200,124152.27247
2013-09-13,1230,121795.00101
2013-09-13,1260,116780.53109
2013-09-13,1290,110730.06333
2013-09-13,1320,106985.21687
2013-09-13,1350,102705.4912
2013-09-13,1380,100259.89501
2013-09-13,1410,97016.341124
2013-09-14,0,93817.608173
2013-09-14,30,89669.442899
2013-09-14,60,89386.311551
2013-09-14,90,88931.063066
2013-09-14,120,88730.072788
2013-09-14,150,87815.090254
2013-09-14,180,87975.810897
2013-09-14,210,87361.19071
2013-09-14,240,90273.939686
2013-09-14,270,91637.532414
2013-09-14,300,93566.297026
2013-09-14,330,94058.520571
2013-09-14,360,99279.461502
2013-09-14,390,99665.574282
2013-09-14,420,100142.58259
2013-09-14,450,102324.81522
2013-09-14,480,104367.20508
2013-09-14,510,106146.69548
2013-09-14,540,108548.55385
2013-09-14,570,109946.96674
2013-09-14,600,110174.26527
2013-09-14,630,110311.49278
2013-09-14,660,110485.92481
2013-09-14,690,109970.73359
2013-09-14,720,112418.15864
2013-09-14,750,111860.87842
2013-09-14,780,110798.60705
2013-09-14,810,108942.98822
2013-09-14,840,110169.77647
2013-09-14,870,109475.44168
2013-09-14,900,109089.16396
2013-09-14,930,109605.87909
2013-09-14,960,108442.40815
2013-09-14,990,108257.95777
2013-09-14,1020,107433.40616
2013-09-14,1050,107415.92608
2013-09-14,1080,106678.82778
2013-09-14,1110,108834.13675
2013-09-14,1140,108410.09141
2013-09-14,1170,107991.74187
2013-09-14,1200,105690.36311
2013-09-14,1230,104004.71579
2013-09-14,1260,100558.86877
2013-09-14,1290,98240.911601
2013-09-14,1320,96551.131117
2013-09-14,1350,95676.678565
2013-09-14,1380,93892.548935
2013-09-14,1410,90467.613451
2013-09-15,0,86884.190165
2013-09-15,30,85051.766104
2013-09-15,60,85763.646218
2013-09-15,90,85452.173431
2013-09-15,120,85397.166349
2013-09-15,150,85258.405197
2013-09-15,180,85670.061281
2013-09-15,210,85078.782743
2013-09-15,240,87720.623721
2013-09-15,270,89339.316324
2013-09-15,300,91857.226792
2013-09-15,330,90252.46104
2013-09-15,360,92713.92414
2013-09-15,390,91896.478279
2013-09-15,420,94395.76475
2013-09-15,450,94511.363115
2013-09-15,480,97663.027348
2013-09-15,510,98733.749053
2013-09-15,540,100923.22261
2013-09-15,570,102750.52994
2013-09-15,600,104545.47148
2013-09-15,630,104287.74193
2013-09-15,660,103502.21497
2013-09-15,690,104348.39527
2013-09-15,720,106091.55995
2013-09-15,750,106455.67629
2013-09-15,780,106400.56286
2013-09-15,810,105356.83837
2013-09-15,840,107455.04117
2013-09-15,870,106396.89584
2013-09-15,900,106764.75969
2013-09-15,930,105657.67929
2013-09-15,960,104422.54809
2013-09-15,990,104599.94776
2013-09-15,1020,104414.59493
2013-09-15,1050,103657.53527
2013-09-15,1080,104066.84868
2013-09-15,1110,104868.21375
2013-09-15,1140,106634.65018
2013-09-15,1170,107489.09374
2013-09-15,1200,106757.43523
2013-09-15,1230,106012.27621
2013-09-15,1260,101625.88148
2013-09-15,1290,97754.670903
2013-09-15,1320,91082.009821
2013-09-15,1350,88815.208729
2013-09-15,1380,86967.801722
2013-09-15,1410,81863.37264
2013-09-16,0,79356.216361
2013-09-16,30,77542.852765
2013-09-16,60,77124.221556
2013-09-16,90,76607.272449
2013-09-16,120,77625.065858
2013-09-16,150,79540.017283
2013-09-16,180,79478.143163
2013-09-16,210,81981.74035
2013-09-16,240,85768.692943
2013-09-16,270,89856.654391
2013-09-16,300,97433.300765
2013-09-16,330,107033.85272
2013-09-16,360,122906.64743
2013-09-16,390,128967.23819
2013-09-16,420,137434.64867
2013-09-16,450,143546.00688
2013-09-16,480,148488.24144
2013-09-16,510,150876.36126
2013-09-16,540,155197.29876
2013-09-16,570,155984.38668
2013-09-16,600,156691.91071
2013-09-16,630,157111.40316
2013-09-16,660,156233.24564
2013-09-16,690,155686.02682
2013-09-16,720,157171.01544
2013-09-16,750,157039.71497
2013-09-16,780,156985.46395
2013-09-16,810,154914.78368
2013-09-16,840,152945.9845
2013-09-16,870,151862.30717
2013-09-16,900,149219.95863
2013-09-16,930,147226.42431
2013-09-16,960,143929.60053
2013-09-16,990,140983.49863
2013-09-16,1020,140459.04463
2013-09-16,1050,138788.91366
2013-09-16,1080,135896.09243
2013-09-16,1110,134810.1739
2013-09-16,1140,132928.33105
2013-09-16,1170,130320.65305
2013-09-16,1200,127739.20306
2013-09-16,1230,124629.73695
2013-09-16,1260,118296.03442
2013-09-16,1290,114664.67579
2013-09-16,1320,112950.70766
2013-09-16,1350,110678.62001
2013-09-16,1380,108269.13698
2013-09-16,1410,105224.74495
2013-09-17,0,100298.70346
2013-09-17,30,99664.664645
2013-09-17,60,99970.906652
2013-09-17,90,99430.579575
2013-09-17,120,99443.978933
2013-09-17,150,99045.983095
2013-09-17,180,98324.264479
2013-09-17,210,98734.244384
2013-09-17,240,101661.79235
2013-09-17,270,104701.78816
2013-09-17,300,109407.37915
2013-09-17,330,115148.497
2013-09-17,360,127362.23986
2013-09-17,390,133817.89078
2013-09-17,420,144222.58732
2013-09-17,450,149044.75127
2013-09-17,480,154369.20956
2013-09-17,510,158734.40552
2013-09-17,540,160496.38935
2013-09-17,570,160821.2002
2013-09-17,600,159825.05971
2013-09-17,630,159530.15117
2013-09-17,660,157025.22822
2013-09-17,690,158458.72568
2013-09-17,720,160277.65422
2013-09-17,750,160483.7835
2013-09-17,780,159249.86183
2013-09-17,810,155809.10326
2013-09-17,840,155944.98886
2013-09-17,870,153600.3656
2013-09-17,900,151552.74492
2013-09-17,930,147304.73139
2013-09-17,960,143204.9086
2013-09-17,990,141104.32922
2013-09-17,1020,139000.7903
2013-09-17,1050,136685.65304
2013-09-17,1080,133244.32508
2013-09-17,1110,131297.86503
2013-09-17,1140,131467.74596
2013-09-17,1170,130016.94341
2013-09-17,1200,126637.01679
2013-09-17,1230,124721.64574
2013-09-17,1260,119436.99118
2013-09-17,1290,114416.1742
2013-09-17,1320,112167.87145
2013-09-17,1350,111074.16279
2013-09-17,1380,108562.93409
2013-09-17,1410,104721.06683
2013-09-18,0,100704.36013
2013-09-18,30,99498.55587
2013-09-18,60,99747.192257
2013-09-18,90,98527.007729
2013-09-18,120,97580.814837
2013-09-18,150,98103.924165
2013-09-18,180,98967.0459
2013-09-18,210,97784.411796
2013-09-18,240,101898.6801
2013-09-18,270,104262.46774
2013-09-18,300,109429.44153
2013-09-18,330,114863.92682
2013-09-18,360,127324.46309
2013-09-18,390,132375.80769
2013-09-18,420,137871.14405
2013-09-18,450,143564.01753
2013-09-18,480,149021.92639
2013-09-18,510,151858.93981
2013-09-18,540,155430.79908
2013-09-18,570,156689.85706
2013-09-18,600,159122.84582
2013-09-18,630,157196.69604
2013-09-18,660,155144.45042
2013-09-18,690,155006.85354
2013-09-18,720,154544.49793
2013-09-18,750,155124.56767
2013-09-18,780,153110.22674
2013-09-18,810,150814.88823
2013-09-18,840,151629.11631
2013-09-18,870,149698.89372
2013-09-18,900,145954.85739
2013-09-18,930,144711.8918
2013-09-18,960,142358.08008
2013-09-18,990,139774.85633
2013-09-18,1020,136877.30384
2013-09-18,1050,136260.70591
2013-09-18,1080,133292.99975
2013-09-18,1110,133230.15292
2013-09-18,1140,133045.67858
2013-09-18,1170,130521.47282
2013-09-18,1200,127829.235
2013-09-18,1230,124656.73763
2013-09-18,1260,117224.11282
2013-09-18,1290,114315.31137
2013-09-18,1320,112264.4531
2013-09-18,1350,110736.56568
2013-09-18,1380,108245.37169
2013-09-18,1410,105231.04539
2013-09-19,0,102294.24733
2013-09-19,30,100703.53004
2013-09-19,60,101635.78506
2013-09-19,90,100325.43342
2013-09-19,120,99378.859604
2013-09-19,150,99257.962488
2013-09-19,180,99516.145794
2013-09-19,210,99194.845654
2013-09-19,240,101345.35983
2013-09-19,270,104457.09913
2013-09-19,300,110310.86083
2013-09-19,330,117141.39973
2013-09-19,360,129773.66601
2013-09-19,390,135394.57337
2013-09-19,420,144007.03746
2013-09-19,450,148873.00925
2013-09-19,480,153332.88651
2013-09-19,510,154995.70712
2013-09-19,540,157987.98005
2013-09-19,570,157020.73128
2013-09-19,600,158571.02285
2013-09-19,630,156764.34935
2013-09-19,660,154840.42598
2013-09-19,690,154848.22197
2013-09-19,720,156970.23334
2013-09-19,750,156617.74308
2013-09-19,780,155483.17882
2013-09-19,810,151066.86159
2013-09-19,840,150643.4415
2013-09-19,870,149335.60919
2013-09-19,900,147985.27205
2013-09-19,930,144357.91635
2013-09-19,960,141653.1855
2013-09-19,990,139153.18341
2013-09-19,1020,138642.86557
2013-09-19,1050,136351.2808
2013-09-19,1080,133709.58041
2013-09-19,1110,134379.28326
2013-09-19,1140,133093.05368
2013-09-19,1170,130132.41274
2013-09-19,1200,128094.13472
2013-09-19,1230,125079.59795
2013-09-19,1260,120150.21506
2013-09-19,1290,115792.52232
2013-09-19,1320,112860.65362
2013-09-19,1350,111425.55363
2013-09-19,1380,108815.62067
2013-09-19,1410,105271.2863
2013-09-20,0,100437.88738
2013-09-20,30,98739.297131
2013-09-20,60,99574.050791
2013-09-20,90,98236.118639
2013-09-20,120,97983.944822
2013-09-20,150,98160.200975
2013-09-20,180,97849.145701
2013-09-20,210,97774.029909
2013-09-20,240,101839.56049
2013-09-20,270,104579.58294
2013-09-20,300,109932.4422
2013-09-20,330,114138.79756
2013-09-20,360,127000.10393
2013-09-20,390,132016.61963
2013-09-20,420,140936.47237
2013-09-20,450,146135.44611
2013-09-20,480,149783.02658
2013-09-20,510,150800.48456
2013-09-20,540,153656.91156
2013-09-20,570,153817.81917
2013-09-20,600,153352.11582
2013-09-20,630,152372.89036
2013-09-20,660,150567.84962
2013-09-20,690,149976.13229
2013-09-20,720,151041.46417
2013-09-20,750,150496.78763
2013-09-20,780,150379.28476
2013-09-20,810,146926.39206
2013-09-20,840,145075.39273
2013-09-20,870,144116.27337
2013-09-20,900,143015.12517
2013-09-20,930,142607.39257
2013-09-20,960,139836.74146
2013-09-20,990,136335.46577
2013-09-20,1020,135838.97783
2013-09-20,1050,132661.81084
2013-09-20,1080,130338.22941
2013-09-20,1110,131089.60274
2013-09-20,1140,128494.92034
2013-09-20,1170,125497.81081
2013-09-20,1200,123371.7995
2013-09-20,1230,121558.02435
2013-09-20,1260,116823.70292
2013-09-20,1290,110580.06054
2013-09-20,1320,106344.33411
2013-09-20,1350,102242.67483
2013-09-20,1380,99922.531592
2013-09-20,1410,95935.117247
2013-09-21,0,92624.565581
2013-09-21,30,91319.702612
2013-09-21,60,91326.104536
2013-09-21,90,90442.629048
2013-09-21,120,90428.131026
2013-09-21,150,89202.874327
2013-09-21,180,88823.066999
2013-09-21,210,88089.528603
2013-09-21,240,91085.498554
2013-09-21,270,92227.899654
2013-09-21,300,94287.150358
2013-09-21,330,95471.848831
2013-09-21,360,100059.80414
2013-09-21,390,99027.057048
2013-09-21,420,100497.904
2013-09-21,450,101710.91274
2013-09-21,480,105043.54983
2013-09-21,510,106654.83316
2013-09-21,540,108518.2312
2013-09-21,570,111135.91423
2013-09-21,600,112367.66779
2013-09-21,630,111755.48477
2013-09-21,660,110740.71707
2013-09-21,690,110905.21731
2013-09-21,720,111606.86069
2013-09-21,750,110888.22955
2013-09-21,780,110138.27605
2013-09-21,810,107464.95163
2013-09-21,840,109197.68151
2013-09-21,870,108601.43916
2013-09-21,900,108694.96959
2013-09-21,930,108591.38834
2013-09-21,960,107350.50418
2013-09-21,990,106847.16871
2013-09-21,1020,107033.28067
2013-09-21,1050,106085.11927
2013-09-21,1080,106365.48236
2013-09-21,1110,107598.17386
2013-09-21,1140,108860.5965
2013-09-21,1170,108483.81933
2013-09-21,1200,106760.98276
2013-09-21,1230,105283.02154
2013-09-21,1260,100786.19235
2013-09-21,1290,97587.79359
2013-09-21,1320,96938.107204
2013-09-21,1350,95497.611721
2013-09-21,1380,94070.387271
2013-09-21,1410,91347.571661
2013-09-22,0,89045.712822
2013-09-22,30,86817.463812
2013-09-22,60,87384.481093
2013-09-22,90,87031.478424
2013-09-22,120,87193.272386
2013-09-22,150,86903.838088
2013-09-22,180,86547.432038
2013-09-22,210,86432.136749
2013-09-22,240,88935.386485
2013-09-22,270,90490.038185
2013-09-22,300,91690.000462
2013-09-22,330,91678.001895
2013-09-22,360,95130.694704
2013-09-22,390,93645.620586
2013-09-22,420,95864.257491
2013-09-22,450,96759.994586
2013-09-22,480,98117.926141
2013-09-22,510,99729.989038
2013-09-22,540,101257.88077
2013-09-22,570,102937.09704
2013-09-22,600,103689.251
2013-09-22,630,104542.98836
2013-09-22,660,103290.51072
2013-09-22,690,102473.21335
2013-09-22,720,103378.06144
2013-09-22,750,102962.65511
2013-09-22,780,103656.50484
2013-09-22,810,102729.44073
2013-09-22,840,104814.65894
2013-09-22,870,104055.2615
2013-09-22,900,103320.03323
2013-09-22,930,103265.74722
2013-09-22,960,102674.60453
2013-09-22,990,102783.44354
2013-09-22,1020,102996.16192
2013-09-22,1050,101812.69083
2013-09-22,1080,103222.47599
2013-09-22,1110,104845.50284
2013-09-22,1140,106647.80096
2013-09-22,1170,107586.47179
2013-09-22,1200,106054.03313
2013-09-22,1230,104258.67751
2013-09-22,1260,100880.27129
2013-09-22,1290,97570.275114
2013-09-22,1320,91418.323225
2013-09-22,1350,88416.056959
2013-09-22,1380,84470.754298
2013-09-22,1410,81141.938021
2013-09-23,0,78722.226569
2013-09-23,30,77784.056924
2013-09-23,60,76824.766836
2013-09-23,90,75621.843469
2013-09-23,120,76687.911634
2013-09-23,150,77375.457775
2013-09-23,180,79216.040954
2013-09-23,210,80752.94614
2013-09-23,240,84983.81354
2013-09-23,270,90594.980426
2013-09-23,300,99274.588176
2013-09-23,330,108243.82578
2013-09-23,360,124892.17183
2013-09-23,390,130588.3275
2013-09-23,420,139882.47356
2013-09-23,450,145326.09341
2013-09-23,480,152989.13649
2013-09-23,510,154228.34089
2013-09-23,540,157273.02017
2013-09-23,570,159314.67673
2013-09-23,600,158712.60832
2013-09-23,630,156728.18225
2013-09-23,660,154766.9821
2013-09-23,690,154909.6304
2013-09-23,720,156328.76381
2013-09-23,750,155948.71637
2013-09-23,780,159000.02706
2013-09-23,810,156728.06327
2013-09-23,840,157191.32111
2013-09-23,870,155991.29009
2013-09-23,900,154921.48509
2013-09-23,930,153986.74033
2013-09-23,960,149930.41023
2013-09-23,990,146856.74365
2013-09-23,1020,143029.36281
2013-09-23,1050,141458.16301
2013-09-23,1080,136182.47374
2013-09-23,1110,135947.43398
2013-09-23,1140,132189.83711
2013-09-23,1170,130479.56014
2013-09-23,1200,127688.68919
2013-09-23,1230,124556.2664
2013-09-23,1260,118892.72961
2013-09-23,1290,112811.34125
2013-09-23,1320,111717.94598
2013-09-23,1350,109587.9261
2013-09-23,1380,107196.70016
2013-09-23,1410,103627.95257
2013-09-24,0,99275.272657
2013-09-24,30,97315.461465
2013-09-24,60,96915.479844
2013-09-24,90,96584.312119
2013-09-24,120,96555.636541
2013-09-24,150,95938.567035
2013-09-24,180,96096.310809
2013-09-24,210,96312.616036
2013-09-24,240,100410.89542
2013-09-24,270,102930.42106
2013-09-24,300,108470.10782
2013-09-24,330,114528.93158
2013-09-24,360,127788.85994
2013-09-24,390,133369.41866
2013-09-24,420,139064.06902
2013-09-24,450,145465.25152
2013-09-24,480,150481.56889
2013-09-24,510,152346.19773
