sun,temperature,pressure,wind,humidity,rainfall,datetime
0,184,9907,14,72,0,2013-08-01 00:00:00
0,184,9907,14,72,0,2013-08-01 00:15:00
0,184,9907,14,72,0,2013-08-01 00:30:00
0,184,9907,14,72,0,2013-08-01 00:45:00
0,185,9908,6,73,0,2013-08-01 01:00:00
0,185,9908,6,73,0,2013-08-01 01:15:00
0,185,9908,6,73,0,2013-08-01 01:30:00
0,185,9908,6,73,0,2013-08-01 01:45:00
0,188,9908,9,73,0,2013-08-01 02:00:00
0,188,9908,9,73,0,2013-08-01 02:15:00
0,188,9908,9,73,0,2013-08-01 02:30:00
0,188,9908,9,73,0,2013-08-01 02:45:00
0,195,9910,26,71,0,2013-08-01 03:00:00
0,195,9910,26,71,0,2013-08-01 03:15:00
0,195,9910,26,71,0,2013-08-01 03:30:00
0,195,9910,26,71,0,2013-08-01 03:45:00
0,204,9913,30,64,0,2013-08-01 04:00:00
0,204,9913,30,64,0,2013-08-01 04:15:00
0,204,9913,30,64,0,2013-08-01 04:30:00
0,204,9913,30,64,0,2013-08-01 04:45:00
327,204,9915,42,65,0,2013-08-01 05:00:00
327,204,9915,42,65,0,2013-08-01 05:15:00
327,204,9915,42,65,0,2013-08-01 05:30:00
327,204,9915,42,65,0,2013-08-01 05:45:00
420,210,9916,54,64,0,2013-08-01 06:00:00
420,210,9916,54,64,0,2013-08-01 06:15:00
420,210,9916,54,64,0,2013-08-01 06:30:00
420,210,9916,54,64,0,2013-08-01 06:45:00
0,213,9920,40,63,0,2013-08-01 07:00:00
0,213,9920,40,63,0,2013-08-01 07:15:00
0,213,9920,40,63,0,2013-08-01 07:30:00
0,213,9920,40,63,0,2013-08-01 07:45:00
47,218,9925,50,61,0,2013-08-01 08:00:00
47,218,9925,50,61,0,2013-08-01 08:15:00
47,218,9925,50,61,0,2013-08-01 08:30:00
47,218,9925,50,61,0,2013-08-01 08:45:00
560,237,9925,56,56,0,2013-08-01 09:00:00
560,237,9925,56,56,0,2013-08-01 09:15:00
560,237,9925,56,56,0,2013-08-01 09:30:00
560,237,9925,56,56,0,2013-08-01 09:45:00
583,249,9924,53,47,0,2013-08-01 10:00:00
583,249,9924,53,47,0,2013-08-01 10:15:00
583,249,9924,53,47,0,2013-08-01 10:30:00
583,249,9924,53,47,0,2013-08-01 10:45:00
580,258,9923,39,43,0,2013-08-01 11:00:00
580,258,9923,39,43,0,2013-08-01 11:15:00
580,258,9923,39,43,0,2013-08-01 11:30:00
580,258,9923,39,43,0,2013-08-01 11:45:00
573,265,9920,35,40,0,2013-08-01 12:00:00
573,265,9920,35,40,0,2013-08-01 12:15:00
573,265,9920,35,40,0,2013-08-01 12:30:00
573,265,9920,35,40,0,2013-08-01 12:45:00
90,262,9916,24,39,0,2013-08-01 13:00:00
90,262,9916,24,39,0,2013-08-01 13:15:00
90,262,9916,24,39,0,2013-08-01 13:30:00
90,262,9916,24,39,0,2013-08-01 13:45:00
313,266,9914,15,39,0,2013-08-01 14:00:00
313,266,9914,15,39,0,2013-08-01 14:15:00
313,266,9914,15,39,0,2013-08-01 14:30:00
313,266,9914,15,39,0,2013-08-01 14:45:00
450,271,9912,16,39,0,2013-08-01 15:00:00
450,271,9912,16,39,0,2013-08-01 15:15:00
450,271,9912,16,39,0,2013-08-01 15:30:00
450,271,9912,16,39,0,2013-08-01 15:45:00
147,267,9911,17,41,0,2013-08-01 16:00:00
147,267,9911,17,41,0,2013-08-01 16:15:00
147,267,9911,17,41,0,2013-08-01 16:30:00
147,267,9911,17,41,0,2013-08-01 16:45:00
17,255,9911,16,50,0,2013-08-01 17:00:00
17,255,9911,16,50,0,2013-08-01 17:15:00
17,255,9911,16,50,0,2013-08-01 17:30:00
17,255,9911,16,50,0,2013-08-01 17:45:00
383,251,9911,12,54,0,2013-08-01 18:00:00
383,251,9911,12,54,0,2013-08-01 18:15:00
383,251,9911,12,54,0,2013-08-01 18:30:00
383,251,9911,12,54,0,2013-08-01 18:45:00
0,231,9914,16,63,0,2013-08-01 19:00:00
0,231,9914,16,63,0,2013-08-01 19:15:00
0,231,9914,16,63,0,2013-08-01 19:30:00
0,231,9914,16,63,0,2013-08-01 19:45:00
0,206,9919,17,74,0,2013-08-01 20:00:00
0,206,9919,17,74,0,2013-08-01 20:15:00
0,206,9919,17,74,0,2013-08-01 20:30:00
0,206,9919,17,74,0,2013-08-01 20:45:00
0,194,9920,26,73,0,2013-08-01 21:00:00
0,194,9920,26,73,0,2013-08-01 21:15:00
0,194,9920,26,73,0,2013-08-01 21:30:00
0,194,9920,26,73,0,2013-08-01 21:45:00
0,180,9922,19,74,0,2013-08-01 22:00:00
0,180,9922,19,74,0,2013-08-01 22:15:00
0,180,9922,19,74,0,2013-08-01 22:30:00
0,180,9922,19,74,0,2013-08-01 22:45:00
0,178,9924,27,72,0,2013-08-01 23:00:00
0,178,9924,27,72,0,2013-08-01 23:15:00
0,178,9924,27,72,0,2013-08-01 23:30:00
0,178,9924,27,72,0,2013-08-01 23:45:00
0,179,9927,27,69,0,2013-08-02 00:00:00
0,179,9927,27,69,0,2013-08-02 00:15:00
0,179,9927,27,69,0,2013-08-02 00:30:00
0,179,9927,27,69,0,2013-08-02 00:45:00
0,173,9928,8,74,0,2013-08-02 01:00:00
0,173,9928,8,74,0,2013-08-02 01:15:00
0,173,9928,8,74,0,2013-08-02 01:30:00
0,173,9928,8,74,0,2013-08-02 01:45:00
0,169,9925,5,76,0,2013-08-02 02:00:00
0,169,9925,5,76,0,2013-08-02 02:15:00
0,169,9925,5,76,0,2013-08-02 02:30:00
0,169,9925,5,76,0,2013-08-02 02:45:00
0,163,9922,9,77,0,2013-08-02 03:00:00
0,163,9922,9,77,0,2013-08-02 03:15:00
0,163,9922,9,77,0,2013-08-02 03:30:00
0,163,9922,9,77,0,2013-08-02 03:45:00
0,163,9922,14,77,0,2013-08-02 04:00:00
0,163,9922,14,77,0,2013-08-02 04:15:00
0,163,9922,14,77,0,2013-08-02 04:30:00
0,163,9922,14,77,0,2013-08-02 04:45:00
395,172,9924,13,74,0,2013-08-02 05:00:00
395,172,9924,13,74,0,2013-08-02 05:15:00
395,172,9924,13,74,0,2013-08-02 05:30:00
395,172,9924,13,74,0,2013-08-02 05:45:00
560,194,9926,4,70,0,2013-08-02 06:00:00
560,194,9926,4,70,0,2013-08-02 06:15:00
560,194,9926,4,70,0,2013-08-02 06:30:00
560,194,9926,4,70,0,2013-08-02 06:45:00
600,216,9926,4,63,0,2013-08-02 07:00:00
600,216,9926,4,63,0,2013-08-02 07:15:00
600,216,9926,4,63,0,2013-08-02 07:30:00
600,216,9926,4,63,0,2013-08-02 07:45:00
600,230,9926,17,61,0,2013-08-02 08:00:00
600,230,9926,17,61,0,2013-08-02 08:15:00
600,230,9926,17,61,0,2013-08-02 08:30:00
600,230,9926,17,61,0,2013-08-02 08:45:00
600,251,9925,30,48,0,2013-08-02 09:00:00
600,251,9925,30,48,0,2013-08-02 09:15:00
600,251,9925,30,48,0,2013-08-02 09:30:00
600,251,9925,30,48,0,2013-08-02 09:45:00
600,267,9922,37,45,0,2013-08-02 10:00:00
600,267,9922,37,45,0,2013-08-02 10:15:00
600,267,9922,37,45,0,2013-08-02 10:30:00
600,267,9922,37,45,0,2013-08-02 10:45:00
600,278,9918,28,42,0,2013-08-02 11:00:00
600,278,9918,28,42,0,2013-08-02 11:15:00
600,278,9918,28,42,0,2013-08-02 11:30:00
600,278,9918,28,42,0,2013-08-02 11:45:00
593,289,9913,25,39,0,2013-08-02 12:00:00
593,289,9913,25,39,0,2013-08-02 12:15:00
593,289,9913,25,39,0,2013-08-02 12:30:00
593,289,9913,25,39,0,2013-08-02 12:45:00
528,297,9908,15,37,0,2013-08-02 13:00:00
528,297,9908,15,37,0,2013-08-02 13:15:00
528,297,9908,15,37,0,2013-08-02 13:30:00
528,297,9908,15,37,0,2013-08-02 13:45:00
572,301,9903,20,37,0,2013-08-02 14:00:00
572,301,9903,20,37,0,2013-08-02 14:15:00
572,301,9903,20,37,0,2013-08-02 14:30:00
572,301,9903,20,37,0,2013-08-02 14:45:00
587,301,9899,15,38,0,2013-08-02 15:00:00
587,301,9899,15,38,0,2013-08-02 15:15:00
587,301,9899,15,38,0,2013-08-02 15:30:00
587,301,9899,15,38,0,2013-08-02 15:45:00
600,300,9895,13,38,0,2013-08-02 16:00:00
600,300,9895,13,38,0,2013-08-02 16:15:00
600,300,9895,13,38,0,2013-08-02 16:30:00
600,300,9895,13,38,0,2013-08-02 16:45:00
583,298,9893,12,38,0,2013-08-02 17:00:00
583,298,9893,12,38,0,2013-08-02 17:15:00
583,298,9893,12,38,0,2013-08-02 17:30:00
583,298,9893,12,38,0,2013-08-02 17:45:00
17,286,9895,3,43,0,2013-08-02 18:00:00
17,286,9895,3,43,0,2013-08-02 18:15:00
17,286,9895,3,43,0,2013-08-02 18:30:00
17,286,9895,3,43,0,2013-08-02 18:45:00
0,267,9897,16,54,0,2013-08-02 19:00:00
0,267,9897,16,54,0,2013-08-02 19:15:00
0,267,9897,16,54,0,2013-08-02 19:30:00
0,267,9897,16,54,0,2013-08-02 19:45:00
0,247,9901,24,63,0,2013-08-02 20:00:00
0,247,9901,24,63,0,2013-08-02 20:15:00
0,247,9901,24,63,0,2013-08-02 20:30:00
0,247,9901,24,63,0,2013-08-02 20:45:00
0,231,9902,21,67,0,2013-08-02 21:00:00
0,231,9902,21,67,0,2013-08-02 21:15:00
0,231,9902,21,67,0,2013-08-02 21:30:00
0,231,9902,21,67,0,2013-08-02 21:45:00
0,215,9903,21,72,0,2013-08-02 22:00:00
0,215,9903,21,72,0,2013-08-02 22:15:00
0,215,9903,21,72,0,2013-08-02 22:30:00
0,215,9903,21,72,0,2013-08-02 22:45:00
0,213,9902,24,71,0,2013-08-02 23:00:00
0,213,9902,24,71,0,2013-08-02 23:15:00
0,213,9902,24,71,0,2013-08-02 23:30:00
0,213,9902,24,71,0,2013-08-02 23:45:00
0,202,9903,14,73,0,2013-08-03 00:00:00
0,202,9903,14,73,0,2013-08-03 00:15:00
0,202,9903,14,73,0,2013-08-03 00:30:00
0,202,9903,14,73,0,2013-08-03 00:45:00
0,194,9902,13,75,0,2013-08-03 01:00:00
0,194,9902,13,75,0,2013-08-03 01:15:00
0,194,9902,13,75,0,2013-08-03 01:30:00
0,194,9902,13,75,0,2013-08-03 01:45:00
0,189,9898,13,78,0,2013-08-03 02:00:00
0,189,9898,13,78,0,2013-08-03 02:15:00
0,189,9898,13,78,0,2013-08-03 02:30:00
0,189,9898,13,78,0,2013-08-03 02:45:00
0,183,9895,15,81,0,2013-08-03 03:00:00
0,183,9895,15,81,0,2013-08-03 03:15:00
0,183,9895,15,81,0,2013-08-03 03:30:00
0,183,9895,15,81,0,2013-08-03 03:45:00
0,182,9896,10,80,0,2013-08-03 04:00:00
0,182,9896,10,80,0,2013-08-03 04:15:00
0,182,9896,10,80,0,2013-08-03 04:30:00
0,182,9896,10,80,0,2013-08-03 04:45:00
468,191,9896,14,79,0,2013-08-03 05:00:00
468,191,9896,14,79,0,2013-08-03 05:15:00
468,191,9896,14,79,0,2013-08-03 05:30:00
468,191,9896,14,79,0,2013-08-03 05:45:00
600,214,9897,18,74,0,2013-08-03 06:00:00
600,214,9897,18,74,0,2013-08-03 06:15:00
600,214,9897,18,74,0,2013-08-03 06:30:00
600,214,9897,18,74,0,2013-08-03 06:45:00
600,240,9898,19,64,0,2013-08-03 07:00:00
600,240,9898,19,64,0,2013-08-03 07:15:00
600,240,9898,19,64,0,2013-08-03 07:30:00
600,240,9898,19,64,0,2013-08-03 07:45:00
600,267,9899,9,56,0,2013-08-03 08:00:00
600,267,9899,9,56,0,2013-08-03 08:15:00
600,267,9899,9,56,0,2013-08-03 08:30:00
600,267,9899,9,56,0,2013-08-03 08:45:00
600,287,9899,10,47,0,2013-08-03 09:00:00
600,287,9899,10,47,0,2013-08-03 09:15:00
600,287,9899,10,47,0,2013-08-03 09:30:00
600,287,9899,10,47,0,2013-08-03 09:45:00
600,298,9899,8,43,0,2013-08-03 10:00:00
600,298,9899,8,43,0,2013-08-03 10:15:00
600,298,9899,8,43,0,2013-08-03 10:30:00
600,298,9899,8,43,0,2013-08-03 10:45:00
600,310,9896,5,40,0,2013-08-03 11:00:00
600,310,9896,5,40,0,2013-08-03 11:15:00
600,310,9896,5,40,0,2013-08-03 11:30:00
600,310,9896,5,40,0,2013-08-03 11:45:00
532,317,9893,8,37,0,2013-08-03 12:00:00
532,317,9893,8,37,0,2013-08-03 12:15:00
532,317,9893,8,37,0,2013-08-03 12:30:00
532,317,9893,8,37,0,2013-08-03 12:45:00
563,320,9892,12,37,0,2013-08-03 13:00:00
563,320,9892,12,37,0,2013-08-03 13:15:00
563,320,9892,12,37,0,2013-08-03 13:30:00
563,320,9892,12,37,0,2013-08-03 13:45:00
533,321,9890,17,36,0,2013-08-03 14:00:00
533,321,9890,17,36,0,2013-08-03 14:15:00
533,321,9890,17,36,0,2013-08-03 14:30:00
533,321,9890,17,36,0,2013-08-03 14:45:00
565,324,9887,12,36,0,2013-08-03 15:00:00
565,324,9887,12,36,0,2013-08-03 15:15:00
565,324,9887,12,36,0,2013-08-03 15:30:00
565,324,9887,12,36,0,2013-08-03 15:45:00
585,322,9886,11,36,0,2013-08-03 16:00:00
585,322,9886,11,36,0,2013-08-03 16:15:00
585,322,9886,11,36,0,2013-08-03 16:30:00
585,322,9886,11,36,0,2013-08-03 16:45:00
598,310,9885,20,40,0,2013-08-03 17:00:00
598,310,9885,20,40,0,2013-08-03 17:15:00
598,310,9885,20,40,0,2013-08-03 17:30:00
598,310,9885,20,40,0,2013-08-03 17:45:00
468,304,9887,5,42,0,2013-08-03 18:00:00
468,304,9887,5,42,0,2013-08-03 18:15:00
468,304,9887,5,42,0,2013-08-03 18:30:00
468,304,9887,5,42,0,2013-08-03 18:45:00
0,277,9894,21,52,0,2013-08-03 19:00:00
0,277,9894,21,52,0,2013-08-03 19:15:00
0,277,9894,21,52,0,2013-08-03 19:30:00
0,277,9894,21,52,0,2013-08-03 19:45:00
0,264,9900,26,51,0,2013-08-03 20:00:00
0,264,9900,26,51,0,2013-08-03 20:15:00
0,264,9900,26,51,0,2013-08-03 20:30:00
0,264,9900,26,51,0,2013-08-03 20:45:00
0,243,9905,22,57,0,2013-08-03 21:00:00
0,243,9905,22,57,0,2013-08-03 21:15:00
0,243,9905,22,57,0,2013-08-03 21:30:00
0,243,9905,22,57,0,2013-08-03 21:45:00
0,228,9908,28,62,0,2013-08-03 22:00:00
0,228,9908,28,62,0,2013-08-03 22:15:00
0,228,9908,28,62,0,2013-08-03 22:30:00
0,228,9908,28,62,0,2013-08-03 22:45:00
0,223,9910,25,63,0,2013-08-03 23:00:00
0,223,9910,25,63,0,2013-08-03 23:15:00
0,223,9910,25,63,0,2013-08-03 23:30:00
0,223,9910,25,63,0,2013-08-03 23:45:00
0,200,9913,9,71,0,2013-08-04 00:00:00
0,200,9913,9,71,0,2013-08-04 00:15:00
0,200,9913,9,71,0,2013-08-04 00:30:00
0,200,9913,9,71,0,2013-08-04 00:45:00
0,196,9914,23,71,0,2013-08-04 01:00:00
0,196,9914,23,71,0,2013-08-04 01:15:00
0,196,9914,23,71,0,2013-08-04 01:30:00
0,196,9914,23,71,0,2013-08-04 01:45:00
0,197,9915,28,66,0,2013-08-04 02:00:00
0,197,9915,28,66,0,2013-08-04 02:15:00
0,197,9915,28,66,0,2013-08-04 02:30:00
0,197,9915,28,66,0,2013-08-04 02:45:00
0,192,9917,18,64,0,2013-08-04 03:00:00
0,192,9917,18,64,0,2013-08-04 03:15:00
0,192,9917,18,64,0,2013-08-04 03:30:00
0,192,9917,18,64,0,2013-08-04 03:45:00
0,183,9919,18,66,0,2013-08-04 04:00:00
0,183,9919,18,66,0,2013-08-04 04:15:00
0,183,9919,18,66,0,2013-08-04 04:30:00
0,183,9919,18,66,0,2013-08-04 04:45:00
460,193,9925,20,64,0,2013-08-04 05:00:00
460,193,9925,20,64,0,2013-08-04 05:15:00
460,193,9925,20,64,0,2013-08-04 05:30:00
460,193,9925,20,64,0,2013-08-04 05:45:00
600,218,9929,25,57,0,2013-08-04 06:00:00
600,218,9929,25,57,0,2013-08-04 06:15:00
600,218,9929,25,57,0,2013-08-04 06:30:00
600,218,9929,25,57,0,2013-08-04 06:45:00
600,240,9933,47,47,0,2013-08-04 07:00:00
600,240,9933,47,47,0,2013-08-04 07:15:00
600,240,9933,47,47,0,2013-08-04 07:30:00
600,240,9933,47,47,0,2013-08-04 07:45:00
600,255,9933,38,42,0,2013-08-04 08:00:00
600,255,9933,38,42,0,2013-08-04 08:15:00
600,255,9933,38,42,0,2013-08-04 08:30:00
600,255,9933,38,42,0,2013-08-04 08:45:00
600,268,9934,34,37,0,2013-08-04 09:00:00
600,268,9934,34,37,0,2013-08-04 09:15:00
600,268,9934,34,37,0,2013-08-04 09:30:00
600,268,9934,34,37,0,2013-08-04 09:45:00
600,278,9934,37,33,0,2013-08-04 10:00:00
600,278,9934,37,33,0,2013-08-04 10:15:00
600,278,9934,37,33,0,2013-08-04 10:30:00
600,278,9934,37,33,0,2013-08-04 10:45:00
600,288,9934,29,31,0,2013-08-04 11:00:00
600,288,9934,29,31,0,2013-08-04 11:15:00
600,288,9934,29,31,0,2013-08-04 11:30:00
600,288,9934,29,31,0,2013-08-04 11:45:00
600,297,9932,30,27,0,2013-08-04 12:00:00
600,297,9932,30,27,0,2013-08-04 12:15:00
600,297,9932,30,27,0,2013-08-04 12:30:00
600,297,9932,30,27,0,2013-08-04 12:45:00
600,304,9929,30,26,0,2013-08-04 13:00:00
600,304,9929,30,26,0,2013-08-04 13:15:00
600,304,9929,30,26,0,2013-08-04 13:30:00
600,304,9929,30,26,0,2013-08-04 13:45:00
600,310,9926,30,25,0,2013-08-04 14:00:00
600,310,9926,30,25,0,2013-08-04 14:15:00
600,310,9926,30,25,0,2013-08-04 14:30:00
600,310,9926,30,25,0,2013-08-04 14:45:00
600,311,9923,28,27,0,2013-08-04 15:00:00
600,311,9923,28,27,0,2013-08-04 15:15:00
600,311,9923,28,27,0,2013-08-04 15:30:00
600,311,9923,28,27,0,2013-08-04 15:45:00
600,310,9921,29,26,0,2013-08-04 16:00:00
600,310,9921,29,26,0,2013-08-04 16:15:00
600,310,9921,29,26,0,2013-08-04 16:30:00
600,310,9921,29,26,0,2013-08-04 16:45:00
600,304,9919,35,26,0,2013-08-04 17:00:00
600,304,9919,35,26,0,2013-08-04 17:15:00
600,304,9919,35,26,0,2013-08-04 17:30:00
600,304,9919,35,26,0,2013-08-04 17:45:00
278,283,9917,32,30,0,2013-08-04 18:00:00
278,283,9917,32,30,0,2013-08-04 18:15:00
278,283,9917,32,30,0,2013-08-04 18:30:00
278,283,9917,32,30,0,2013-08-04 18:45:00
0,257,9917,19,38,0,2013-08-04 19:00:00
0,257,9917,19,38,0,2013-08-04 19:15:00
0,257,9917,19,38,0,2013-08-04 19:30:00
0,257,9917,19,38,0,2013-08-04 19:45:00
0,235,9918,25,44,0,2013-08-04 20:00:00
0,235,9918,25,44,0,2013-08-04 20:15:00
0,235,9918,25,44,0,2013-08-04 20:30:00
0,235,9918,25,44,0,2013-08-04 20:45:00
0,214,9923,16,51,0,2013-08-04 21:00:00
0,214,9923,16,51,0,2013-08-04 21:15:00
0,214,9923,16,51,0,2013-08-04 21:30:00
0,214,9923,16,51,0,2013-08-04 21:45:00
0,211,9929,21,52,0,2013-08-04 22:00:00
0,211,9929,21,52,0,2013-08-04 22:15:00
0,211,9929,21,52,0,2013-08-04 22:30:00
0,211,9929,21,52,0,2013-08-04 22:45:00
0,203,9929,18,56,0,2013-08-04 23:00:00
0,203,9929,18,56,0,2013-08-04 23:15:00
0,203,9929,18,56,0,2013-08-04 23:30:00
0,203,9929,18,56,0,2013-08-04 23:45:00
0,208,9928,21,54,0,2013-08-05 00:00:00
0,208,9928,21,54,0,2013-08-05 00:15:00
0,208,9928,21,54,0,2013-08-05 00:30:00
0,208,9928,21,54,0,2013-08-05 00:45:00
0,196,9930,7,60,0,2013-08-05 01:00:00
0,196,9930,7,60,0,2013-08-05 01:15:00
0,196,9930,7,60,0,2013-08-05 01:30:00
0,196,9930,7,60,0,2013-08-05 01:45:00
0,203,9934,16,59,0,2013-08-05 02:00:00
0,203,9934,16,59,0,2013-08-05 02:15:00
0,203,9934,16,59,0,2013-08-05 02:30:00
0,203,9934,16,59,0,2013-08-05 02:45:00
0,207,9921,31,59,0,2013-08-05 03:00:00
0,207,9921,31,59,0,2013-08-05 03:15:00
0,207,9921,31,59,0,2013-08-05 03:30:00
0,207,9921,31,59,0,2013-08-05 03:45:00
0,194,9915,5,68,0,2013-08-05 04:00:00
0,194,9915,5,68,0,2013-08-05 04:15:00
0,194,9915,5,68,0,2013-08-05 04:30:00
0,194,9915,5,68,0,2013-08-05 04:45:00
0,194,9919,11,73,2,2013-08-05 05:00:00
0,194,9919,11,73,2,2013-08-05 05:15:00
0,194,9919,11,73,2,2013-08-05 05:30:00
0,194,9919,11,73,2,2013-08-05 05:45:00
28,206,9922,31,67,0,2013-08-05 06:00:00
28,206,9922,31,67,0,2013-08-05 06:15:00
28,206,9922,31,67,0,2013-08-05 06:30:00
28,206,9922,31,67,0,2013-08-05 06:45:00
173,219,9924,35,64,0,2013-08-05 07:00:00
173,219,9924,35,64,0,2013-08-05 07:15:00
173,219,9924,35,64,0,2013-08-05 07:30:00
173,219,9924,35,64,0,2013-08-05 07:45:00
598,255,9923,20,55,0,2013-08-05 08:00:00
598,255,9923,20,55,0,2013-08-05 08:15:00
598,255,9923,20,55,0,2013-08-05 08:30:00
598,255,9923,20,55,0,2013-08-05 08:45:00
600,279,9922,45,42,0,2013-08-05 09:00:00
600,279,9922,45,42,0,2013-08-05 09:15:00
600,279,9922,45,42,0,2013-08-05 09:30:00
600,279,9922,45,42,0,2013-08-05 09:45:00
600,290,9922,38,37,0,2013-08-05 10:00:00
600,290,9922,38,37,0,2013-08-05 10:15:00
600,290,9922,38,37,0,2013-08-05 10:30:00
600,290,9922,38,37,0,2013-08-05 10:45:00
600,298,9919,28,33,0,2013-08-05 11:00:00
600,298,9919,28,33,0,2013-08-05 11:15:00
600,298,9919,28,33,0,2013-08-05 11:30:00
600,298,9919,28,33,0,2013-08-05 11:45:00
600,308,9917,21,31,0,2013-08-05 12:00:00
600,308,9917,21,31,0,2013-08-05 12:15:00
600,308,9917,21,31,0,2013-08-05 12:30:00
600,308,9917,21,31,0,2013-08-05 12:45:00
600,314,9913,17,31,0,2013-08-05 13:00:00
600,314,9913,17,31,0,2013-08-05 13:15:00
600,314,9913,17,31,0,2013-08-05 13:30:00
600,314,9913,17,31,0,2013-08-05 13:45:00
600,321,9910,12,29,0,2013-08-05 14:00:00
600,321,9910,12,29,0,2013-08-05 14:15:00
600,321,9910,12,29,0,2013-08-05 14:30:00
600,321,9910,12,29,0,2013-08-05 14:45:00
590,319,9906,18,29,0,2013-08-05 15:00:00
590,319,9906,18,29,0,2013-08-05 15:15:00
590,319,9906,18,29,0,2013-08-05 15:30:00
590,319,9906,18,29,0,2013-08-05 15:45:00
583,319,9903,10,29,0,2013-08-05 16:00:00
583,319,9903,10,29,0,2013-08-05 16:15:00
583,319,9903,10,29,0,2013-08-05 16:30:00
583,319,9903,10,29,0,2013-08-05 16:45:00
248,307,9902,6,32,0,2013-08-05 17:00:00
248,307,9902,6,32,0,2013-08-05 17:15:00
248,307,9902,6,32,0,2013-08-05 17:30:00
248,307,9902,6,32,0,2013-08-05 17:45:00
2,290,9902,3,38,0,2013-08-05 18:00:00
2,290,9902,3,38,0,2013-08-05 18:15:00
2,290,9902,3,38,0,2013-08-05 18:30:00
2,290,9902,3,38,0,2013-08-05 18:45:00
0,260,9905,20,50,0,2013-08-05 19:00:00
0,260,9905,20,50,0,2013-08-05 19:15:00
0,260,9905,20,50,0,2013-08-05 19:30:00
0,260,9905,20,50,0,2013-08-05 19:45:00
0,246,9911,26,53,0,2013-08-05 20:00:00
0,246,9911,26,53,0,2013-08-05 20:15:00
0,246,9911,26,53,0,2013-08-05 20:30:00
0,246,9911,26,53,0,2013-08-05 20:45:00
0,234,9914,20,55,0,2013-08-05 21:00:00
0,234,9914,20,55,0,2013-08-05 21:15:00
0,234,9914,20,55,0,2013-08-05 21:30:00
0,234,9914,20,55,0,2013-08-05 21:45:00
0,229,9915,23,55,0,2013-08-05 22:00:00
0,229,9915,23,55,0,2013-08-05 22:15:00
0,229,9915,23,55,0,2013-08-05 22:30:00
0,229,9915,23,55,0,2013-08-05 22:45:00
0,217,9916,19,60,0,2013-08-05 23:00:00
0,217,9916,19,60,0,2013-08-05 23:15:00
0,217,9916,19,60,0,2013-08-05 23:30:00
0,217,9916,19,60,0,2013-08-05 23:45:00
0,216,9915,19,60,0,2013-08-06 00:00:00
0,216,9915,19,60,0,2013-08-06 00:15:00
0,216,9915,19,60,0,2013-08-06 00:30:00
0,216,9915,19,60,0,2013-08-06 00:45:00
0,212,9915,20,61,0,2013-08-06 01:00:00
0,212,9915,20,61,0,2013-08-06 01:15:00
0,212,9915,20,61,0,2013-08-06 01:30:00
0,212,9915,20,61,0,2013-08-06 01:45:00
0,195,9913,1,68,0,2013-08-06 02:00:00
0,195,9913,1,68,0,2013-08-06 02:15:00
0,195,9913,1,68,0,2013-08-06 02:30:00
0,195,9913,1,68,0,2013-08-06 02:45:00
0,178,9913,4,75,0,2013-08-06 03:00:00
0,178,9913,4,75,0,2013-08-06 03:15:00
0,178,9913,4,75,0,2013-08-06 03:30:00
0,178,9913,4,75,0,2013-08-06 03:45:00
0,175,9914,2,77,0,2013-08-06 04:00:00
0,175,9914,2,77,0,2013-08-06 04:15:00
0,175,9914,2,77,0,2013-08-06 04:30:00
0,175,9914,2,77,0,2013-08-06 04:45:00
435,191,9914,7,74,0,2013-08-06 05:00:00
435,191,9914,7,74,0,2013-08-06 05:15:00
435,191,9914,7,74,0,2013-08-06 05:30:00
435,191,9914,7,74,0,2013-08-06 05:45:00
600,215,9913,7,70,0,2013-08-06 06:00:00
600,215,9913,7,70,0,2013-08-06 06:15:00
600,215,9913,7,70,0,2013-08-06 06:30:00
600,215,9913,7,70,0,2013-08-06 06:45:00
600,242,9916,20,58,0,2013-08-06 07:00:00
600,242,9916,20,58,0,2013-08-06 07:15:00
600,242,9916,20,58,0,2013-08-06 07:30:00
600,242,9916,20,58,0,2013-08-06 07:45:00
600,265,9916,24,47,0,2013-08-06 08:00:00
600,265,9916,24,47,0,2013-08-06 08:15:00
600,265,9916,24,47,0,2013-08-06 08:30:00
600,265,9916,24,47,0,2013-08-06 08:45:00
600,288,9916,14,39,0,2013-08-06 09:00:00
600,288,9916,14,39,0,2013-08-06 09:15:00
600,288,9916,14,39,0,2013-08-06 09:30:00
600,288,9916,14,39,0,2013-08-06 09:45:00
600,305,9912,12,35,0,2013-08-06 10:00:00
600,305,9912,12,35,0,2013-08-06 10:15:00
600,305,9912,12,35,0,2013-08-06 10:30:00
600,305,9912,12,35,0,2013-08-06 10:45:00
600,314,9910,12,33,0,2013-08-06 11:00:00
600,314,9910,12,33,0,2013-08-06 11:15:00
600,314,9910,12,33,0,2013-08-06 11:30:00
600,314,9910,12,33,0,2013-08-06 11:45:00
590,321,9906,14,33,0,2013-08-06 12:00:00
590,321,9906,14,33,0,2013-08-06 12:15:00
590,321,9906,14,33,0,2013-08-06 12:30:00
590,321,9906,14,33,0,2013-08-06 12:45:00
600,330,9901,13,30,0,2013-08-06 13:00:00
600,330,9901,13,30,0,2013-08-06 13:15:00
600,330,9901,13,30,0,2013-08-06 13:30:00
600,330,9901,13,30,0,2013-08-06 13:45:00
600,330,9895,25,30,0,2013-08-06 14:00:00
